Dataset,RS,AT
monash_tourism_quarterly,1.1796164290327087,1.3015446865548506
monash_tourism_monthly,1.2505136643650405,1.2505136643650405
monash_m3_quarterly,0.8335303880975947,0.8213665772634202
monash_m3_monthly,0.7855032181242831,0.7855032181242831
monash_m1_monthly,0.7897208857623108,0.7897208857623108
monash_m1_quarterly,0.8762734457658689,0.9335417474186902
TrafficL,1.1911144497530692,1.1187798197475254
ECL,1.0656289900568965,1.077976925612137
