Dataset,RS,AT
monash_tourism_quarterly,1.393815235338142,1.226367052606311
monash_tourism_monthly,1.1955787638389759,1.1952374622347612
monash_m3_quarterly,0.7950005228594326,0.7950005228594326
monash_m3_monthly,0.7820291947467801,0.7396459019255904
monash_m1_monthly,1.073194420355363,0.7840699524772755
monash_m1_quarterly,1.0548655444384545,1.0550615027068972
TrafficL,0.9201004190495463,0.8644590249823293
ECL,1.0523625512423196,1.0562911875052887
