Dataset,RS,AT
monash_tourism_quarterly,1.2335624858859076,1.241222859679913
monash_tourism_monthly,1.2482476826660096,1.199747980977709
monash_m3_quarterly,0.8764740025008388,0.8490823148363972
monash_m3_monthly,0.7824478009131894,0.7664855835895998
monash_m1_monthly,0.7823783705089843,0.7621766604926671
monash_m1_quarterly,0.9074861550267299,0.8608593707680021
TrafficL,1.125421677753253,1.125421677753253
ECL,1.0928518287730715,1.071995016428421
