Dataset,RS,AT
monash_tourism_quarterly,1.2170267976110007,1.2262765386704682
monash_tourism_monthly,1.2828740826697809,1.254656546296542
monash_m3_quarterly,0.9947110724063443,0.9005381631104522
monash_m3_monthly,0.7973374447090996,0.8233441785104612
monash_m1_monthly,0.8509969016721267,0.823951479920181
monash_m1_quarterly,1.0608622523217581,0.8600748143962368
TrafficL,1.255979328150077,1.2295799471476674
ECL,1.0692749577516778,1.1400101564554816
