Dataset,RS,AT
monash_tourism_quarterly,1.9111325775926626,1.2003276647788257
monash_tourism_monthly,1.340558841954579,1.1541331624285878
monash_m3_quarterly,0.9135738432790272,0.8356309298674129
monash_m3_monthly,0.7627670946287752,0.7316369442427495
monash_m1_monthly,1.0853147595526658,0.7658319095644426
monash_m1_quarterly,1.1155814271529605,1.0432832921794857
TrafficL,0.9736032007167876,1.0380086288723853
ECL,1.0635904719587925,1.044782252929067
