Dataset,RS,AT
monash_tourism_quarterly,1.2471752341792726,1.6002156329065014
monash_tourism_monthly,1.1950513696011171,1.1625347702423567
monash_m3_quarterly,0.8649993336328966,0.8244720248946142
monash_m3_monthly,0.794393342216144,0.7290575229867172
monash_m1_monthly,0.8265127796410354,0.7105062027403963
monash_m1_quarterly,0.8467493106847781,0.8379136024979994
TrafficL,1.1035252384846193,0.98600147417689
ECL,1.0571154648284233,1.0582942500685515
