Dataset,RS,AT
monash_tourism_quarterly,1.232581451512358,1.2717742440388142
monash_tourism_monthly,1.2491239046729778,1.30226912054588
monash_m3_quarterly,0.8343024413730711,0.8882047080030592
monash_m3_monthly,0.7719381713751131,0.7410463045459311
monash_m1_monthly,0.7935740761751597,0.8005750107256746
monash_m1_quarterly,1.018201722837657,1.0161573867785354
TrafficL,1.0747095762169827,0.8456187429245661
ECL,1.0554136058869072,1.0802937999647775
